UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rollmean_5,Air temperature [K]_rollstd_5,Air temperature [K]_rollvar_5,Air temperature [K]_rollmean_10,Air temperature [K]_rollstd_10,Air temperature [K]_rollvar_10,Process temperature [K]_rollmean_5,Process temperature [K]_rollstd_5,Process temperature [K]_rollvar_5,Process temperature [K]_rollmean_10,Process temperature [K]_rollstd_10,Process temperature [K]_rollvar_10,Rotational speed [rpm]_rollmean_5,Rotational speed [rpm]_rollstd_5,Rotational speed [rpm]_rollvar_5,Rotational speed [rpm]_rollmean_10,Rotational speed [rpm]_rollstd_10,Rotational speed [rpm]_rollvar_10,Torque [Nm]_rollmean_5,Torque [Nm]_rollstd_5,Torque [Nm]_rollvar_5,Torque [Nm]_rollmean_10,Torque [Nm]_rollstd_10,Torque [Nm]_rollvar_10,Tool wear [min]_rollmean_5,Tool wear [min]_rollstd_5,Tool wear [min]_rollvar_5,Tool wear [min]_rollmean_10,Tool wear [min]_rollstd_10,Tool wear [min]_rollvar_10,Air temperature [K]_rollmin_5,Air temperature [K]_rollmax_5,Air temperature [K]_rollmin_10,Air temperature [K]_rollmax_10,Process temperature [K]_rollmin_5,Process temperature [K]_rollmax_5,Process temperature [K]_rollmin_10,Process temperature [K]_rollmax_10,Rotational speed [rpm]_rollmin_5,Rotational speed [rpm]_rollmax_5,Rotational speed [rpm]_rollmin_10,Rotational speed [rpm]_rollmax_10,Torque [Nm]_rollmin_5,Torque [Nm]_rollmax_5,Torque [Nm]_rollmin_10,Torque [Nm]_rollmax_10,Tool wear [min]_rollmin_5,Tool wear [min]_rollmax_5,Tool wear [min]_rollmin_10,Tool wear [min]_rollmax_10
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,297.8,0.0,0.0,297.82,0.07888106377374961,0.006222222222078352,308.4,0.0,0.0,308.40999999999997,0.05676462122312489,0.0032222222226048402,1646.2,300.5822682727641,90349.69999999992,1700.2,255.04979905892813,65050.39999999962,34.480000000000004,11.436870201239465,130.80199999999925,31.74,9.72810361786916,94.63599999999903,145.0,4.690415759823424,21.999999999999954,137.6,9.070097390143404,82.2666666666862,297.8,297.8,297.7,298.0,308.4,308.4,308.3,308.5,1374.0,2129.0,1374.0,2129.0,19.2,47.1,18.7,47.1,138.0,150.0,124.0,150.0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,297.8,0.0,0.0,297.8,0.04714045207755253,0.002222222222076027,308.4,0.0,0.0,308.4,0.04714045208319347,0.0022222222226078595,1659.6,294.53658516388066,86751.79999999993,1686.8,257.80776645486094,66464.84444444411,34.78,11.47680269064513,131.71699999999927,32.87,9.551619990579796,91.23344444444359,147.8,3.4928498393145873,12.199999999999939,140.4,8.72034657823098,76.04444444446477,297.8,297.8,297.7,297.9,308.4,308.4,308.3,308.5,1374.0,2129.0,1374.0,2129.0,19.2,47.1,18.7,47.1,143.0,152.0,126.0,152.0
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,297.82000000000005,0.044721359556191505,0.002000000000554161,297.8,0.04714045207755253,0.002222222222076027,308.41999999999996,0.044721359542192994,0.001999999999302096,308.4,0.04714045208319347,0.0022222222226078595,1624.8,329.42252503433934,108519.19999999994,1604.4,231.06430081497032,53390.7111111111,35.52,12.271389489377288,150.58699999999936,35.72,9.094784830391017,82.71511111111056,150.2,3.4928498393145873,12.199999999999939,143.3,8.206366092520222,67.34444444446561,297.8,297.9,297.7,297.9,308.4,308.5,308.3,308.5,1305.0,2129.0,1305.0,2129.0,19.2,47.2,19.2,47.2,146.0,155.0,131.0,155.0
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,297.84000000000003,0.05477225575547251,0.0030000000005428917,297.81,0.05676462121847206,0.0032222222220766083,308.43999999999994,0.05477225574437163,0.0029999999993268515,308.41999999999996,0.04216370214008068,0.0017777777781574444,1567.2,330.0775666415395,108951.19999999994,1592.6,236.14364743143582,55763.82222222226,38.18,11.51659671951743,132.63199999999964,36.24,9.2347411682431,85.28044444444394,152.4,3.6469165057620865,13.299999999999946,145.9,7.992357460586939,63.877777777799714,297.8,297.9,297.7,297.9,308.4,308.5,308.4,308.5,1305.0,2129.0,1305.0,2129.0,19.2,47.2,19.2,47.2,148.0,157.0,134.0,157.0
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,297.88,0.08366600265652864,0.007000000000522258,297.83000000000004,0.08232726023397915,0.0067777777776333245,308.48,0.08366600264969198,0.006999999999378267,308.43999999999994,0.0699205898806807,0.004888888889262349,1446.6,110.86162546165352,12290.299999999945,1583.0,236.7661762630429,56058.2222222223,42.7,4.506661735697512,20.310000000000112,36.59,9.386568418046405,88.10766666666619,154.8,3.9623225512317797,15.69999999999992,148.5,7.919736247012585,62.72222222224499,297.8,298.0,297.7,298.0,308.4,308.6,308.4,308.6,1305.0,1579.0,1305.0,2129.0,36.6,47.2,19.2,47.2,150.0,160.0,136.0,160.0
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,297.91999999999996,0.08366600265640804,0.0070000000005020786,297.86,0.08432740427030014,0.007111111110966634,308.52,0.08366600264998583,0.006999999999427436,308.46000000000004,0.08432740427333227,0.007111111111478017,1462.4,103.29956437468626,10670.799999999948,1554.3,232.98500190164881,54282.0111111113,42.1,3.93827373350305,15.510000000000053,38.29,9.00869333230715,81.1565555555553,157.8,4.9699094559156585,24.699999999999875,151.4,8.140434058862605,66.2666666666903,297.8,298.0,297.8,298.0,308.4,308.6,308.4,308.6,1305.0,1579.0,1305.0,2129.0,36.6,47.2,19.2,47.2,152.0,165.0,138.0,165.0
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,297.94,0.05477225575502755,0.0030000000004941486,297.87,0.08232726023397782,0.006777777777633107,308.56000000000006,0.05477225574572468,0.00299999999947507,308.48,0.0918936583492339,0.008444444444805724,1440.2,81.63148902231265,6663.699999999952,1549.9,234.28446621812407,54889.21111111132,41.980000000000004,4.15114442051828,17.23200000000005,38.38,8.977725522400165,80.59955555555531,161.0,5.431390245600094,29.499999999999854,154.4,8.181279443544136,66.93333333335785,297.9,298.0,297.8,298.0,308.5,308.6,308.4,308.6,1305.0,1526.0,1305.0,2129.0,36.0,47.2,19.2,47.2,155.0,168.0,143.0,168.0
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,297.96,0.05477225575494712,0.003000000000485338,297.89,0.08755950357626521,0.007666666666522001,308.58000000000004,0.044721359544415744,0.0019999999995009054,308.5,0.09428090416008765,0.008888888889243633,1441.8,78.33070917590334,6135.699999999948,1533.3,245.47959860919931,60260.233333333614,42.7,5.405552700695841,29.2200000000001,39.11,9.707437011556303,94.23433333333315,164.0,5.431390245600094,29.499999999999854,157.1,8.45182426067643,71.43333333335869,297.9,298.0,297.8,298.0,308.5,308.6,308.4,308.6,1313.0,1526.0,1305.0,2129.0,36.0,50.8,19.2,50.8,157.0,170.0,146.0,170.0
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,297.96,0.05477225575494712,0.003000000000485338,297.9,0.0816496580918905,0.00666666666652262,308.58000000000004,0.044721359544415744,0.0019999999995009054,308.51,0.08755950357909287,0.007666666667017177,1412.0,100.19730535298815,10039.499999999949,1489.6,244.08113405177482,59575.60000000047,45.14,6.884620541467795,47.398000000000316,41.660000000000004,9.66795393727822,93.46933333333345,167.0,4.690415759823414,21.999999999999854,159.7,8.654478609369036,74.9000000000262,297.9,298.0,297.8,298.0,308.5,308.6,308.4,308.6,1300.0,1526.0,1300.0,2129.0,36.0,53.0,19.2,53.0,160.0,172.0,148.0,172.0
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,297.94,0.05477225575501069,0.0030000000004923016,297.90999999999997,0.07378647873629082,0.005444444444301097,308.5400000000001,0.08944271909692923,0.00799999999945219,308.51,0.08755950357909287,0.007666666667017177,1436.0,140.56848864521504,19759.49999999995,1441.3,119.48040285614768,14275.56666666734,44.9,7.0491134194308644,49.69000000000029,43.8,5.6969777562805985,32.455555555555925,170.0,3.8078865529319352,14.499999999999854,162.4,8.809086218219637,77.60000000002714,297.9,298.0,297.8,298.0,308.4,308.6,308.4,308.6,1300.0,1646.0,1300.0,1646.0,36.0,53.0,36.0,53.0,165.0,175.0,150.0,175.0
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,297.9,0.07071067812220157,0.005000000000501595,297.90999999999997,0.07378647873629082,0.005444444444301097,308.5,0.09999999999702817,0.009999999999405635,308.51000000000005,0.08755950357909287,0.007666666667017177,1488.2,188.6854525394047,35602.199999999946,1475.3,144.05095549068147,20750.677777778295,42.72,8.821111041133092,77.81200000000013,42.410000000000004,6.448505425462742,41.58322222222242,172.4,3.6469165057620727,13.299999999999846,165.1,8.723531395027365,76.10000000002809,297.8,298.0,297.8,298.0,308.4,308.6,308.4,308.6,1300.0,1714.0,1300.0,1714.0,33.2,53.0,33.2,53.0,168.0,177.0,152.0,177.0
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,297.88,0.0836660026564208,0.0070000000005042105,297.90999999999997,0.07378647873629082,0.005444444444301097,308.46000000000004,0.0894427190964208,0.00799999999936124,308.51,0.08755950357909287,0.007666666667017177,1531.6,206.94999395989348,42828.29999999995,1485.9,155.9390550468014,24316.988888889355,41.2,10.719141756689293,114.9,41.589999999999996,7.674264351280416,58.894333333333435,174.6,3.6469165057620727,13.299999999999846,167.8,8.390470785362936,70.40000000002892,297.8,298.0,297.8,298.0,308.4,308.6,308.4,308.6,1300.0,1714.0,1300.0,1714.0,28.4,53.0,28.4,53.0,170.0,179.0,155.0,179.0
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,297.84,0.054772255755174144,0.0030000000005102074,297.9,0.0816496580918905,0.00666666666652262,308.41999999999996,0.044721359542382044,0.0019999999993190053,308.5,0.09428090416008765,0.008888888889243633,1571.4,170.2874041143383,28997.79999999996,1506.6,142.40958145043913,20280.488888889256,39.019999999999996,9.292039603875988,86.34199999999984,40.86,7.4244640659556485,55.122666666666674,176.8,3.492849839314573,12.19999999999984,170.4,8.002777295693921,64.04444444447411,297.8,297.9,297.8,298.0,308.4,308.5,308.4,308.6,1300.0,1714.0,1300.0,1714.0,28.4,53.0,28.4,53.0,172.0,181.0,157.0,181.0
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,297.82000000000005,0.04472135955575617,0.0020000000005152238,297.89,0.08755950357626521,0.007666666666522001,308.4,0.0,0.0,308.49,0.09944289260297681,0.009888888889247181,1633.8,78.28282059302636,6128.1999999999525,1522.9,144.39871498351079,20850.988888889184,34.84,5.2548073228235035,27.612999999999516,39.989999999999995,7.925128810730243,62.807666666666556,179.0,3.162277660168351,9.999999999999822,173.0,7.3635740114602415,54.22222222225267,297.8,297.9,297.8,298.0,308.4,308.4,308.4,308.6,1512.0,1714.0,1300.0,1714.0,28.4,40.6,28.4,53.0,175.0,183.0,160.0,183.0
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,297.8,0.0,0.0,297.87,0.08232726023396794,0.00677777777763148,308.4,0.0,0.0,308.46999999999997,0.09486832980696995,0.009000000000364022,1614.6,85.94067721399425,7385.799999999951,1525.3,144.65518387607997,20925.122222222504,34.36,4.674719242906409,21.852999999999476,39.629999999999995,7.915533252198901,62.65566666666651,181.0,3.162277660168351,9.999999999999822,175.5,6.670832032065508,44.500000000031235,297.8,297.8,297.8,298.0,308.4,308.4,308.4,308.6,1512.0,1714.0,1300.0,1714.0,28.4,39.9,28.4,53.0,177.0,185.0,165.0,185.0
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,297.8,0.0,0.0,297.85,0.07071067811760369,0.004999999999851357,308.4,0.0,0.0,308.44999999999993,0.08498365856205188,0.007222222222591414,1575.4,72.99178035916064,5327.79999999995,1531.8,142.48960975765615,20303.28888888914,34.220000000000006,4.728318940173079,22.35699999999947,38.470000000000006,8.036728190003672,64.5889999999997,183.6,4.2190046219457775,17.799999999999834,178.0,6.976149845487744,48.666666666698674,297.8,297.8,297.8,298.0,308.4,308.4,308.4,308.6,1512.0,1685.0,1300.0,1714.0,28.4,39.9,28.4,53.0,179.0,190.0,168.0,190.0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,297.8,0.0,0.0,297.84000000000003,0.0699205898769452,0.0048888888887399715,308.41999999999996,0.044721359542382044,0.0019999999993190053,308.43999999999994,0.06992058988066051,0.004888888889259525,1528.0,59.7829407105401,3573.999999999953,1529.8,143.62048755120108,20626.844444444705,36.54,3.938654592624192,15.51299999999964,38.870000000000005,7.999590267285206,63.993444444444194,186.2,4.658325879540832,21.69999999999986,180.4,7.275529763073347,52.933333333366114,297.8,297.8,297.8,298.0,308.4,308.5,308.4,308.6,1448.0,1612.0,1300.0,1714.0,32.1,40.0,28.4,53.0,181.0,192.0,170.0,192.0
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,297.8,0.0,0.0,297.82,0.042163702133799164,0.0017777777776277403,308.43999999999994,0.05477225574447929,0.0029999999993386445,308.42999999999995,0.04830458915781566,0.002333333333705362,1537.8,60.516113556638395,3662.1999999999534,1554.6,121.77502024453001,14829.155555555693,37.82,5.870008517881362,34.456999999999745,38.42,7.354484648460703,54.08844444444415,188.8,4.658325879540832,21.69999999999986,182.8,7.420691791652594,55.06666666670018,297.8,297.8,297.8,297.9,308.4,308.5,308.4,308.5,1448.0,1612.0,1300.0,1714.0,32.1,46.3,28.4,53.0,183.0,194.0,172.0,194.0
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,297.8,0.0,0.0,297.81,0.031622776599319995,0.0009999999998505003,308.4599999999999,0.054772255744663496,0.0029999999993588237,308.42999999999995,0.04830458915781566,0.002333333333705362,1513.0,46.22769732530437,2136.9999999999527,1573.4,87.90297681724654,7726.933333333382,39.78,5.063299319613637,25.63699999999992,37.31,5.51773906998546,30.44544444444401,191.4,4.2190046219457775,17.799999999999834,185.2,7.420691791652639,55.06666666670086,297.8,297.8,297.8,297.9,308.4,308.5,308.4,308.5,1448.0,1561.0,1448.0,1714.0,32.5,46.3,28.4,46.3,185.0,196.0,175.0,196.0
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,297.8,0.0,0.0,297.8,0.0,0.0,308.48,0.04472135954305888,0.0019999999993795432,308.43999999999994,0.05163977795300914,0.002666666667036089,1542.8,96.61107596957999,9333.699999999955,1578.7,94.14297637104968,8862.90000000002,37.699999999999996,7.448825410761063,55.484999999999715,36.029999999999994,6.1213742102751425,37.47122222222163,194.2,3.492849839314573,12.19999999999984,187.6,7.633260552784865,58.266666666701504,297.8,297.8,297.8,297.8,308.4,308.5,308.4,308.5,1448.0,1699.0,1448.0,1714.0,27.8,46.3,27.8,46.3,190.0,199.0,177.0,199.0
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,297.78000000000003,0.044721359555911874,0.0020000000005291505,297.79,0.031622776599338966,0.0009999999998517002,308.5,0.0,0.0,308.45,0.05270462767295242,0.002777777778144542,1539.4,97.99132614675626,9602.299999999957,1557.4,83.63970349062777,6995.6000000001295,39.480000000000004,6.9416856742436766,48.186999999999884,36.85,6.248066367551871,39.03833333333284,196.4,3.6469165057620727,13.299999999999846,190.0,7.702813338863195,59.33333333336876,297.7,297.8,297.7,297.8,308.5,308.5,308.4,308.5,1448.0,1699.0,1448.0,1699.0,27.8,46.3,27.8,46.3,192.0,201.0,179.0,201.0
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,297.76,0.05477225575542258,0.0030000000005374213,297.78,0.04216370213381939,0.0017777777776294458,308.5,0.0,0.0,308.46,0.05163977795295444,0.0026666666670304394,1524.4,118.9739467278444,14154.79999999996,1526.2,88.78663563097186,7883.06666666696,42.81999999999999,10.407064908032439,108.30700000000022,39.68,8.123190396772817,65.9862222222221,198.6,3.6469165057620727,13.299999999999846,192.4,7.633260552784947,58.266666666702754,297.7,297.8,297.7,297.8,308.5,308.5,308.4,308.5,1373.0,1699.0,1373.0,1699.0,27.8,56.7,27.8,56.7,194.0,203.0,181.0,203.0
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,297.71999999999997,0.08366600265671931,0.007000000000554162,297.76000000000005,0.06992058987694023,0.004888888888739277,308.47999999999996,0.04472135954305888,0.0019999999993795432,308.46,0.05163977795295444,0.0026666666670304394,1552.8,144.1742001885218,20786.19999999996,1545.3,104.53925365888047,10928.455555555753,39.839999999999996,11.259795735269801,126.78299999999999,38.83,8.532037662051572,72.79566666666643,200.8,3.492849839314573,12.19999999999984,194.8,7.420691791652815,55.06666666670347,297.6,297.8,297.6,297.8,308.4,308.5,308.4,308.5,1373.0,1703.0,1373.0,1703.0,27.8,56.7,27.8,56.7,196.0,205.0,183.0,205.0
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,297.7,0.07071067812264321,0.005000000000564053,297.75,0.070710678117595,0.0049999999998501295,308.48,0.04472135954305888,0.0019999999993795432,308.46999999999997,0.048304589157695074,0.0023333333336937124,1599.2,155.02967457877205,24034.199999999957,1556.1,117.02843908877747,13695.6555555557,37.44,11.967581209250255,143.22299999999981,38.61,8.750422212035751,76.56988888888864,203.6,4.2190046219457775,17.799999999999834,197.5,7.5608641481449865,57.16666666670421,297.6,297.8,297.6,297.8,308.4,308.5,308.4,308.5,1373.0,1720.0,1373.0,1720.0,27.8,56.7,27.8,56.7,199.0,210.0,185.0,210.0
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,297.66,0.0547722557558656,0.0030000000005859524,297.72999999999996,0.08232726023394592,0.006777777777627853,308.46000000000004,0.054772255744663496,0.0029999999993588237,308.47,0.048304589157695074,0.0023333333336937124,1539.0,164.7255292903925,27134.49999999996,1540.9,127.32674503025756,16212.100000000217,40.260000000000005,10.724877621679422,115.02300000000004,38.98,8.809187123553317,77.60177777777757,206.8,5.674504383644426,32.19999999999981,200.5,7.989576542806985,63.833333333371606,297.6,297.7,297.6,297.8,308.4,308.5,308.4,308.5,1373.0,1720.0,1373.0,1720.0,29.9,56.7,27.8,56.7,201.0,215.0,190.0,215.0
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,297.64,0.05477225575598106,0.0030000000005986002,297.71000000000004,0.08755950357623521,0.007666666666516745,308.44,0.05477225574447929,0.0029999999993386445,308.46999999999997,0.048304589157695074,0.0023333333336937124,1517.0,177.88901034071768,31644.49999999996,1528.2,135.90911996216136,18471.288888889165,42.36,11.960685599078348,143.0580000000002,40.919999999999995,9.343542035961404,87.30177777777779,210.2,6.379655163094618,40.69999999999982,203.3,8.769264507359722,76.90000000003894,297.6,297.7,297.6,297.8,308.4,308.5,308.4,308.5,1373.0,1720.0,1373.0,1720.0,29.9,56.7,27.8,56.7,203.0,218.0,192.0,218.0
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,297.62,0.04472135955684294,0.0020000000006124273,297.69,0.08755950357624205,0.007666666666517945,308.4,0.07071067811368625,0.004999999999297348,308.45,0.07071067812124508,0.005000000000366329,1550.0,158.77499803180586,25209.49999999996,1537.2,132.9559659770449,17677.28888888912,39.06,8.89960673288432,79.20299999999992,40.94,9.341567796086956,87.2648888888889,169.6,94.93840108196471,9013.3,184.1,65.15698990387268,4245.433333333367,297.6,297.7,297.6,297.8,308.3,308.5,308.3,308.5,1391.0,1720.0,1373.0,1720.0,29.9,51.9,27.8,56.7,0.0,218.0,0.0,218.0
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,297.6,0.07071067812307781,0.005000000000625515,297.66,0.09660917830718371,0.009333333333189217,308.36,0.1140175425066465,0.012999999999254943,308.41999999999996,0.10327955590069665,0.010666666667045124,1538.8,146.80837850749515,21552.69999999996,1545.8,137.37442750866526,18871.733333333526,39.040000000000006,8.921210680171155,79.5879999999999,39.440000000000005,9.586356045037242,91.89822222222206,129.2,116.61346405968739,13598.7,165.0,86.44844320942606,7473.333333333362,297.5,297.7,297.5,297.8,308.2,308.5,308.2,308.5,1391.0,1720.0,1373.0,1720.0,29.9,51.9,27.8,56.7,0.0,218.0,0.0,218.0
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,297.56000000000006,0.05477225575647337,0.00300000000065253,297.63,0.09486832980432472,0.008999999999862125,308.28000000000003,0.13038404810086082,0.01699999999916759,308.38,0.13984117975743268,0.019555555555950604,1488.6,106.82836701925176,11412.299999999957,1543.9,138.39030955156497,19151.877777777976,42.019999999999996,7.476429629174618,55.89700000000011,39.73,9.712082966879732,94.32455555555543,88.2,117.13966023512275,13721.699999999999,145.9,99.02351011530332,9805.65555555558,297.5,297.6,297.5,297.8,308.1,308.4,308.1,308.5,1391.0,1647.0,1373.0,1720.0,31.3,51.9,27.8,56.7,0.0,218.0,0.0,218.0
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,297.52000000000004,0.08366600265747855,0.007000000000681208,297.59,0.09944289260054279,0.009888888888763088,308.21999999999997,0.1303840481006205,0.01699999999910492,308.34000000000003,0.15776212755063032,0.024888888889301353,1558.8,141.95844462376996,20152.19999999996,1548.9,145.3451447799729,21125.21111111129,38.82,10.395046897441102,108.05699999999987,39.540000000000006,9.98612370575623,99.72266666666654,46.8,95.74810703089642,9167.699999999997,126.8,105.82984246211264,11199.955555555578,297.4,297.6,297.4,297.7,308.1,308.4,308.1,308.5,1391.0,1749.0,1373.0,1749.0,25.9,51.9,25.9,56.7,0.0,218.0,0.0,218.0
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,297.52,0.08366600265747855,0.007000000000681208,297.58000000000004,0.09189365834660405,0.008444444444322394,308.18,0.08366600264782274,0.006999999999065483,308.31,0.15238839267689422,0.02322222222264731,1679.6,206.0092230945012,42439.799999999974,1598.3,200.67499982697268,40270.45555555549,32.54,9.99464856810881,99.89299999999949,37.45,11.608832844002865,134.76499999999967,5.2,3.962322551231335,15.699999999996397,107.7,108.16042611684642,11698.677777777795,297.4,297.6,297.4,297.7,308.1,308.3,308.1,308.5,1469.0,1995.0,1373.0,1995.0,20.5,44.8,20.5,56.7,0.0,10.0,0.0,218.0
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,297.52000000000004,0.08366600265747855,0.007000000000681208,297.57000000000005,0.08232726023413847,0.006777777777659559,308.18,0.08366600264782274,0.006999999999065483,308.29,0.13703203194220773,0.01877777777821024,1720.4,190.5775432730729,36319.79999999998,1635.2,188.1806460706183,35411.955555555316,30.04,9.125130136058297,83.26799999999933,34.55,9.737014144204773,94.80944444444381,7.8,3.9623225512313445,15.699999999996471,88.7,106.23040995873082,11284.900000000014,297.4,297.6,297.4,297.7,308.1,308.3,308.1,308.5,1469.0,1995.0,1391.0,1995.0,20.5,44.8,20.5,51.9,3.0,13.0,0.0,218.0
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,297.52,0.08366600265747855,0.007000000000681208,297.56,0.08432740427047596,0.007111111110996287,308.18,0.08366600264782274,0.006999999999065483,308.27,0.13374935098656945,0.017888888889328547,1703.6,202.02425596942555,40813.799999999974,1621.2,187.78344501638594,35262.622222222046,31.419999999999998,9.855810468956848,97.1369999999994,35.230000000000004,9.730027977577652,94.67344444444387,10.2,3.962322551231353,15.699999999996539,69.7,99.92224755056085,9984.455555555563,297.4,297.6,297.4,297.7,308.1,308.3,308.1,308.5,1469.0,1995.0,1391.0,1995.0,20.5,44.8,20.5,51.9,5.0,15.0,0.0,218.0
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,297.52,0.08366600265747855,0.007000000000681208,297.54,0.06992058987724922,0.004888888888782486,308.2,0.07071067811219704,0.004999999999086742,308.24,0.10749676997941086,0.011555555556006368,1752.4,155.24110280463734,24099.79999999998,1620.5,187.38685475062854,35113.83333333316,28.9,6.677948786865567,44.5949999999993,35.459999999999994,9.61655979143382,92.47822222222167,12.6,3.6469165057616286,13.299999999996606,50.4,87.70430117414111,7692.044444444448,297.4,297.6,297.4,297.6,308.1,308.3,308.1,308.4,1563.0,1995.0,1391.0,1995.0,20.5,38.2,20.5,51.9,8.0,17.0,0.0,218.0
